year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR4
2020,11,11,11,19,35,291,1605057575.291000,0,0,0,0,0,0,0,0,0,
2020,11,11,11,19,35,402,1605057575.402000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,35,504,1605057575.504000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,35,606,1605057575.606000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,35,708,1605057575.708000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,35,810,1605057575.810000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,35,911,1605057575.911000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,36,13,1605057576.013000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,36,115,1605057576.115000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,36,217,1605057576.217000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,36,319,1605057576.319000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,36,421,1605057576.421000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,36,523,1605057576.523000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,36,625,1605057576.625000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,36,727,1605057576.727000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,36,830,1605057576.830000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,36,932,1605057576.932000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,37,34,1605057577.034000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,37,136,1605057577.136000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,37,238,1605057577.238000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,37,340,1605057577.340000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,37,442,1605057577.442000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,37,543,1605057577.543000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,37,645,1605057577.645000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,37,750,1605057577.750000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,37,852,1605057577.852000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,37,953,1605057577.953000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,38,55,1605057578.055000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,38,157,1605057578.157000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,38,259,1605057578.259000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,38,360,1605057578.360000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,38,462,1605057578.462000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,38,566,1605057578.566000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,38,667,1605057578.667000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,38,770,1605057578.770000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,38,871,1605057578.871000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,38,973,1605057578.973000,0,0,0,0,0,0,0,26,26,
2020,11,11,11,19,39,75,1605057579.075000,0,0,0,0,0,0,0,26,26,
