year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2021,4,25,15,53,32,321,1619330012.321000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,32,444,1619330012.444000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,32,560,1619330012.560000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,32,673,1619330012.673000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,32,788,1619330012.788000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,32,902,1619330012.902000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,33,24,1619330013.024000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,33,139,1619330013.139000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,33,255,1619330013.255000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,33,369,1619330013.369000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,33,486,1619330013.486000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,33,600,1619330013.600000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,33,716,1619330013.716000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,33,834,1619330013.834000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,33,957,1619330013.957000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,34,70,1619330014.070000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,34,183,1619330014.183000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,34,296,1619330014.296000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,34,410,1619330014.410000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,34,523,1619330014.523000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,34,646,1619330014.646000,0,0,0,0,0,1,1,1,1,
2021,4,25,15,53,34,764,1619330014.764000,0,0,0,0,0,1,1,1,1,
