pkt arrive time in UTC,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR2,I_FDR3,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1619324919.52413,1.00187,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,6,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324919.52413,1.00082,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,6,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324919.59687,1.00026,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,7,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324920.33870,1.00042,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,9,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324920.52414,1.00001,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,7,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324920.52414,1.00001,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,7,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324920.59728,1.00041,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,8,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324921.33951,1.00081,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,10,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324921.52466,1.00052,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,8,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324921.52466,1.00052,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,8,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324921.59772,1.00044,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,9,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324922.34049,1.00098,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,11,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324922.52491,1.00025,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,9,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324922.52544,1.00078,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,9,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324922.59788,1.00016,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,10,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324923.34100,1.00051,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,12,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324923.52534,1.00043,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,10,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324923.52534,0.99990,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,10,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324923.59830,1.00042,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,11,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324924.34118,1.00018,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,13,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324924.52573,1.00039,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,11,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324924.52573,1.00039,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,11,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324924.59900,1.00070,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,12,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324925.34173,1.00055,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,14,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324925.52614,1.00041,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,12,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324925.52614,1.00041,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,12,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324925.60117,1.00217,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,13,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324926.34201,1.00028,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,15,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324926.52652,1.00038,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,13,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324926.52652,1.00038,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,13,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324926.60166,1.00049,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,14,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324927.34254,1.00053,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,16,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324927.52697,1.00045,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,14,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324927.52734,1.00082,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,14,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324927.60200,1.00034,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,15,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324928.34337,1.00083,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,17,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324928.52786,1.00052,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,15,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324928.52798,1.00101,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,15,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324928.60327,1.00127,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,16,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324929.34403,1.00066,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,18,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324929.52837,1.00051,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,16,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324929.52855,1.00057,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,16,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324929.60367,1.00040,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,17,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324930.34442,1.00039,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,19,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324930.52874,1.00037,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,17,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324930.52892,1.00037,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,17,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324930.60496,1.00129,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,18,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324931.34518,1.00076,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,20,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324931.52949,1.00057,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,18,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324931.52949,1.00075,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,18,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324931.60561,1.00065,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,19,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324932.34559,1.00041,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,21,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324932.52994,1.00045,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,19,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324932.52994,1.00045,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,19,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324932.60760,1.00199,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,20,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324933.34575,1.00016,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,22,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324933.53031,1.00037,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,20,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324933.53031,1.00037,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,20,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324933.60843,1.00083,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,21,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324934.34646,1.00071,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,23,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324934.53065,1.00034,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,21,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324934.53065,1.00034,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,21,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324934.60903,1.00060,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,22,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324935.34755,1.00109,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,24,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324935.53117,1.00052,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,22,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324935.53129,1.00064,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,22,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324935.61028,1.00125,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,23,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324936.34796,1.00041,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,25,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324936.53149,1.00020,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,23,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324936.53149,1.00032,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,23,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324936.61121,1.00093,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,24,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324937.34858,1.00062,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,26,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324937.53174,1.00025,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,24,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324937.53174,1.00025,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,24,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324937.61261,1.00140,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,25,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324938.34903,1.00045,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,27,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324938.53247,1.00073,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,25,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324938.53320,1.00146,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,25,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324938.61341,1.00080,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,26,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324939.34929,1.00026,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,28,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324939.53313,1.00066,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,26,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324939.53348,1.00028,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,26,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324939.61392,1.00051,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,27,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324940.34976,1.00047,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,29,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324940.53425,1.00077,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,27,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324940.53425,1.00112,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,27,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324940.61434,1.00042,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,28,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324941.35015,1.00039,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,30,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324941.53462,1.00037,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,28,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324941.53562,1.00137,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,28,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324941.61474,1.00040,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,29,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324942.35049,1.00034,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,31,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324942.53502,1.00040,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,29,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324942.53599,1.00037,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,29,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324942.61560,1.00086,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,30,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324943.35098,1.00049,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,32,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324943.53542,1.00040,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,30,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324943.53634,1.00035,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,30,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324943.61584,1.00024,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,31,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324944.35155,1.00057,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,33,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324944.53602,1.00060,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,31,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324944.53666,1.00032,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,31,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324944.61616,1.00032,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,32,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324945.35194,1.00039,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,34,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324945.53718,1.00116,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,32,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324945.53719,1.00053,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,32,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324945.61720,1.00104,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,33,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324946.35246,1.00052,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,35,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324946.53774,1.00055,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,33,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324946.53774,1.00056,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,33,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324946.61798,1.00078,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,34,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324947.35314,1.00068,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,36,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324947.53828,1.00054,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,34,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324947.53840,1.00066,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,34,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324947.61862,1.00064,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,35,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324948.35406,1.00092,99,255,4,142,1231,2000,BFP,231,1619324910,0,1,1,37,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324948.53850,1.00022,11,255,3,152,1131,2000,PIOC,131,1619324912,0,1,1,35,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324948.53867,1.00027,32,255,2,147,1121,2000,PIOC,121,1619324912,0,1,1,35,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619324948.61954,1.00092,23,255,1,147,1111,2000,PIOC,111,1619324911,0,1,1,36,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
