pkt arrive time in UTC,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR2,I_FDR3,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1619327698.45030,1.00102,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,4,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327698.72840,1.00045,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,4,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327698.82278,1.00020,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,3,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327699.30786,1.00015,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,1,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327699.45103,1.00073,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,5,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327699.72879,1.00039,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,5,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327699.82342,1.00064,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,4,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327700.30856,1.00070,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,2,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327700.45256,1.00153,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,6,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327700.72959,1.00080,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,6,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327700.82435,1.00093,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,5,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327701.30913,1.00057,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,3,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327701.45297,1.00041,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,7,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327701.73048,1.00089,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,7,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327701.82523,1.00088,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,6,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327702.30954,1.00041,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,4,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327702.45342,1.00045,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,8,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327702.73150,1.00102,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,8,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327702.82530,1.00007,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,7,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327703.31059,1.00105,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,5,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327703.45398,1.00056,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,9,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327703.73164,1.00014,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,9,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327703.82586,1.00056,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,8,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327704.31084,1.00025,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,6,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327704.45426,1.00028,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,10,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327704.73255,1.00091,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,10,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327704.82635,1.00049,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,9,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327705.31139,1.00055,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,7,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327705.45451,1.00025,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,11,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327705.73327,1.00072,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,11,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327705.82669,1.00034,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,10,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327706.31161,1.00022,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,8,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327706.45524,1.00073,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,12,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327706.73389,1.00062,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,12,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327706.82758,1.00089,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,11,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327707.31296,1.00135,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,9,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327707.45548,1.00024,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,13,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327707.73412,1.00023,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,13,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327707.82786,1.00028,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,12,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327708.31317,1.00021,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,10,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327708.45611,1.00063,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,14,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327708.73489,1.00077,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,14,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327708.82804,1.00018,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,13,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327709.31347,1.00030,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,11,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327709.45821,1.00210,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,15,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327709.73495,1.00006,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,15,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327709.82903,1.00099,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,14,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327710.31408,1.00061,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,12,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327710.45858,1.00037,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,16,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327710.73566,1.00071,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,16,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327710.82936,1.00033,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,15,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327711.31550,1.00142,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,13,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327711.45878,1.00020,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,17,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327711.73614,1.00048,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,17,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327711.82996,1.00060,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,16,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327712.31616,1.00066,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,14,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327712.45962,1.00084,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,18,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327712.73720,1.00106,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,18,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327712.83067,1.00071,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,17,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327713.31650,1.00034,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,15,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327713.45992,1.00030,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,19,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327713.73767,1.00047,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,19,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327713.83110,1.00043,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,18,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327714.31724,1.00074,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,16,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327714.46069,1.00077,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,20,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327714.73788,1.00021,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,20,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327714.83142,1.00032,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,19,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327715.31805,1.00081,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,17,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327715.46115,1.00046,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,21,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327715.73851,1.00063,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,21,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327715.83303,1.00161,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,20,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327716.31835,1.00030,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,18,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327716.46176,1.00061,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,22,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327716.73913,1.00062,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,22,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327716.83336,1.00033,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,21,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327717.31915,1.00080,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,19,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327717.46224,1.00048,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,23,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327717.73954,1.00041,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,23,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327717.83420,1.00084,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,22,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327718.31946,1.00031,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,20,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327718.46277,1.00053,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,24,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327718.74002,1.00048,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,24,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327718.83472,1.00052,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,23,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327719.31972,1.00026,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,21,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327719.46316,1.00039,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,25,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327719.74082,1.00080,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,25,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327719.83550,1.00078,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,24,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327720.32009,1.00037,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,22,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327720.46372,1.00056,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,26,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327720.74167,1.00085,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,26,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327720.83629,1.00079,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,25,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327721.32110,1.00101,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,23,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327721.46456,1.00084,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,27,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327721.74229,1.00062,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,27,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327721.83696,1.00067,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,26,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327722.32160,1.00050,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,24,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327722.46509,1.00053,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,28,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327722.74412,1.00183,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,28,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327722.83785,1.00089,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,27,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327723.32228,1.00068,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,25,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327723.46546,1.00037,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,29,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327723.74360,0.99948,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,29,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327723.83851,1.00066,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,28,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327724.32333,1.00105,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,26,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327724.46591,1.00045,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,30,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327724.74409,1.00049,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,30,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327724.83957,1.00106,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,29,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327725.32375,1.00042,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,27,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327725.46627,1.00036,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,31,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327725.74439,1.00030,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,31,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327725.84014,1.00057,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,30,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327726.32563,1.00188,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,28,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327726.46682,1.00055,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,32,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327726.74471,1.00032,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,32,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327726.84035,1.00021,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,31,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327727.32578,1.00015,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,29,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327727.46731,1.00049,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,33,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327727.74547,1.00076,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,33,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327727.84106,1.00071,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,32,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327728.32616,1.00038,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,30,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327728.46835,1.00104,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,34,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327728.74649,1.00102,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,34,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327728.84239,1.00133,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,33,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327729.32661,1.00045,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,31,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327729.46902,1.00067,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,35,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327729.74670,1.00021,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,35,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327729.84280,1.00041,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,34,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327730.32748,1.00087,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,32,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327730.47487,1.00585,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,36,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327730.74719,1.00049,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,36,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327730.84478,1.00198,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,35,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327731.32775,1.00027,32,255,2,147,1121,2000,PIOC,121,1619327697,0,1,1,33,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327731.47544,1.00057,23,255,1,147,1111,2000,PIOC,111,1619327693,0,1,1,37,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327731.74777,1.00058,99,255,4,142,1231,2000,BFP,231,1619327693,0,1,1,37,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327731.84512,1.00034,11,255,3,152,1131,2000,PIOC,131,1619327694,0,1,1,36,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
