pkt arrive time in UTC,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR2,I_FDR3,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1619328789.08372,1.00000,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,0,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328789.56759,1.00035,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,4,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328789.81571,1.00064,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,4,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328789.84686,1.00062,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,2,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328790.08390,1.00018,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,1,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328790.56801,1.00042,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,5,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328790.81697,1.00126,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,5,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328790.84716,1.00030,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,3,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328791.08436,1.00046,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,2,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328791.56849,1.00048,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,6,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328791.81740,1.00043,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,6,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328791.84755,1.00039,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,4,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328792.08483,1.00047,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,3,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328792.56894,1.00045,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,7,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328792.81779,1.00039,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,7,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328792.84809,1.00054,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,5,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328793.08613,1.00130,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,4,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328793.56975,1.00081,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,8,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328793.81871,1.00092,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,8,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328793.84927,1.00118,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,6,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328794.08704,1.00091,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,5,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328794.57046,1.00071,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,9,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328794.81950,1.00079,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,9,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328794.84981,1.00054,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,7,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328795.08758,1.00054,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,6,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328795.57117,1.00071,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,10,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328795.81986,1.00036,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,10,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328795.85014,1.00033,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,8,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328796.08815,1.00057,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,7,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328796.57193,1.00076,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,11,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328796.82229,1.00243,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,11,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328796.85128,1.00114,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,9,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328797.08911,1.00096,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,8,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328797.57262,1.00069,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,12,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328797.82270,1.00041,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,12,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328797.85176,1.00048,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,10,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328798.08991,1.00080,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,9,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328798.57368,1.00106,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,13,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328798.82406,1.00136,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,13,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328798.85277,1.00101,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,11,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328799.09042,1.00051,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,10,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328799.57410,1.00042,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,14,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328799.82470,1.00064,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,14,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328799.85342,1.00065,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,12,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328800.09087,1.00045,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,11,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328800.57469,1.00059,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,15,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328800.82516,1.00046,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,15,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328800.85415,1.00073,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,13,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328801.09131,1.00044,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,12,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328801.57535,1.00066,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,16,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328801.82623,1.00107,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,16,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328801.85487,1.00072,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,14,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328802.09197,1.00066,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,13,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328802.57600,1.00065,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,17,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328802.82672,1.00049,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,17,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328802.85530,1.00043,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,15,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328803.09244,1.00047,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,14,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328803.57649,1.00049,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,18,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328803.82771,1.00099,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,18,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328803.85889,1.00359,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,16,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328804.09275,1.00031,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,15,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328804.57788,1.00139,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,19,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328804.82872,1.00101,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,19,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328804.85931,1.00042,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,17,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328805.09326,1.00051,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,16,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328805.57842,1.00054,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,20,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328805.82913,1.00041,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,20,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328805.86036,1.00105,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,18,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328806.09361,1.00035,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,17,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328806.57887,1.00045,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,21,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328806.82968,1.00055,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,21,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328806.86101,1.00065,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,19,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328807.09415,1.00054,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,18,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328807.57925,1.00038,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,22,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328807.83059,1.00091,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,22,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328807.86168,1.00067,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,20,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328808.09466,1.00051,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,19,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328808.57996,1.00071,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,23,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328808.83171,1.00112,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,23,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328808.86273,1.00105,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,21,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328809.09536,1.00070,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,20,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328809.58040,1.00044,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,24,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328809.83245,1.00074,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,24,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328809.86334,1.00061,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,22,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328810.09581,1.00045,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,21,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328810.58155,1.00115,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,25,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328810.83300,1.00055,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,25,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328810.86416,1.00082,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,23,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328811.09620,1.00039,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,22,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328811.58251,1.00096,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,26,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328811.83343,1.00043,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,26,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328811.86376,0.99960,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,24,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328812.09704,1.00084,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,23,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328812.58315,1.00064,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,27,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328812.83392,1.00049,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,27,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328812.86433,1.00057,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,25,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328813.09731,1.00027,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,24,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328813.58388,1.00073,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,28,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328813.83449,1.00057,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,28,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328813.86679,1.00246,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,26,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328814.09845,1.00114,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,25,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328814.58496,1.00108,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,29,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328814.83571,1.00122,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,29,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328814.86690,1.00011,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,27,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328815.09930,1.00085,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,26,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328815.58530,1.00034,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,30,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328815.83612,1.00041,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,30,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328815.86748,1.00058,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,28,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328816.09970,1.00040,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,27,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328816.58573,1.00043,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,31,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328816.83652,1.00040,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,31,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328816.86785,1.00037,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,29,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328817.10032,1.00062,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,28,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328817.58685,1.00112,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,32,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328817.83707,1.00055,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,32,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328817.86899,1.00114,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,30,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328818.10068,1.00036,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,29,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328818.58723,1.00038,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,33,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328818.83814,1.00107,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,33,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328818.86932,1.00033,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,31,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328819.10160,1.00092,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,30,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328819.58768,1.00045,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,34,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328819.83937,1.00123,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,34,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328819.87011,1.00079,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,32,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328820.10270,1.00110,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,31,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328820.58879,1.00111,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,35,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328820.83958,1.00021,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,35,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328820.87081,1.00070,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,33,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328821.10308,1.00038,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,32,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328821.58935,1.00056,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,36,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328821.84035,1.00077,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,36,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328821.87168,1.00087,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,34,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328822.10381,1.00073,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,33,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328822.58933,0.99998,99,255,4,142,1231,2000,BFP,231,1619328784,0,1,1,37,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328822.84072,1.00037,23,255,1,147,1111,2000,PIOC,111,1619328784,0,1,1,37,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328822.87234,1.00066,11,255,3,152,1131,2000,PIOC,131,1619328786,0,1,1,35,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328823.10413,1.00032,32,255,2,147,1121,2000,PIOC,121,1619328788,0,1,1,34,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
