year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR4
2020,11,10,13,50,11,296,1604980211.296000,0,0,0,0,0,0,0,0,0,
2020,11,10,13,50,11,416,1604980211.416000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,11,530,1604980211.530000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,11,641,1604980211.641000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,11,754,1604980211.754000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,11,870,1604980211.870000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,11,980,1604980211.980000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,12,93,1604980212.093000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,12,203,1604980212.203000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,12,315,1604980212.315000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,12,431,1604980212.431000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,12,542,1604980212.542000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,12,653,1604980212.653000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,12,775,1604980212.775000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,12,886,1604980212.886000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,13,4,1604980213.004000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,13,120,1604980213.120000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,13,237,1604980213.237000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,13,353,1604980213.353000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,13,470,1604980213.470000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,13,584,1604980213.584000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,13,694,1604980213.694000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,13,806,1604980213.806000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,13,920,1604980213.920000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,14,31,1604980214.031000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,14,143,1604980214.143000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,14,257,1604980214.257000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,14,374,1604980214.374000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,14,491,1604980214.491000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,14,610,1604980214.610000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,14,727,1604980214.727000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,14,843,1604980214.843000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,14,957,1604980214.957000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,15,69,1604980215.069000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,15,186,1604980215.186000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,15,300,1604980215.300000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,15,412,1604980215.412000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,15,526,1604980215.526000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,15,641,1604980215.641000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,15,753,1604980215.753000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,15,870,1604980215.870000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,15,987,1604980215.987000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,16,100,1604980216.100000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,16,214,1604980216.214000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,16,327,1604980216.327000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,16,439,1604980216.439000,0,0,0,0,0,0,0,26,26,
2020,11,10,13,50,16,559,1604980216.559000,0,0,0,0,0,0,0,26,26,
