pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1609741272.09793,0,1.00000,99,255,4,142,1231,2000,BFP,231,1609741271,0,1,1,0,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741272.62764,0,1.00000,32,255,2,147,1121,2000,PIOC,121,1609741272,0,1,1,0,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741273.09840,0,1.00047,99,255,4,142,1231,2000,BFP,231,1609741271,0,1,1,1,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741273.62852,0,1.00088,32,255,2,147,1121,2000,PIOC,121,1609741272,0,1,1,1,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741274.09872,0,1.00032,99,255,4,142,1231,2000,BFP,231,1609741271,0,1,1,2,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741274.51176,0,1.00000,23,255,1,147,1111,2000,PIOC,111,1609741273,0,1,1,0,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741274.62943,0,1.00091,32,255,2,147,1121,2000,PIOC,121,1609741272,0,1,1,2,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741275.09914,0,1.00042,99,255,4,142,1231,2000,BFP,231,1609741271,0,1,1,3,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741275.51212,0,1.00036,23,255,1,147,1111,2000,PIOC,111,1609741273,0,1,1,1,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741275.63042,0,1.00099,32,255,2,147,1121,2000,PIOC,121,1609741272,0,1,1,3,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741275.82413,0,1.00000,11,255,3,152,1131,2000,PIOC,131,1609741275,0,1,1,0,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741276.09953,0,1.00039,99,255,4,142,1231,2000,BFP,231,1609741271,0,1,1,4,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741276.51332,0,1.00120,23,255,1,147,1111,2000,PIOC,111,1609741273,0,1,1,2,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741276.63162,0,1.00120,32,255,2,147,1121,2000,PIOC,121,1609741272,0,1,1,4,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741276.82496,0,1.00083,11,255,3,152,1131,2000,PIOC,131,1609741275,0,1,1,1,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741277.10038,0,1.00085,99,255,4,142,1231,2000,BFP,231,1609741271,0,1,1,5,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741277.51407,0,1.00075,23,255,1,147,1111,2000,PIOC,111,1609741273,0,1,1,3,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741277.63306,0,1.00144,32,255,2,147,1121,2000,PIOC,121,1609741272,0,1,1,5,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741277.82671,0,1.00175,11,255,3,152,1131,2000,PIOC,131,1609741275,0,1,1,2,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741278.10066,0,1.00028,99,255,4,142,1231,2000,BFP,231,1609741271,0,1,1,6,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741278.51508,0,1.00101,23,255,1,147,1111,2000,PIOC,111,1609741273,0,1,1,4,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741278.63420,0,1.00114,32,255,2,147,1121,2000,PIOC,121,1609741272,0,1,1,6,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741278.82741,0,1.00070,11,255,3,152,1131,2000,PIOC,131,1609741275,0,1,1,3,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741279.10135,0,1.00069,99,255,4,142,1231,2000,BFP,231,1609741271,0,1,1,7,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741279.51551,0,1.00043,23,255,1,147,1111,2000,PIOC,111,1609741273,0,1,1,5,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741279.63523,0,1.00103,32,255,2,147,1121,2000,PIOC,121,1609741272,0,1,1,7,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741279.82806,0,1.00065,11,255,3,152,1131,2000,PIOC,131,1609741275,0,1,1,4,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741280.10202,0,1.00067,99,255,4,142,1231,2000,BFP,231,1609741271,0,1,1,8,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609741280.51669,0,1.00118,23,255,1,147,1111,2000,PIOC,111,1609741273,0,1,1,6,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
