pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1604984966.06017,0,1.00000,23,255,1,147,1111,2000,PIOC,111,1604984965,0,1,1,0,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984967.06058,0,1.00041,23,255,1,147,1111,2000,PIOC,111,1604984965,0,1,1,1,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984967.52337,0,1.00000,32,255,2,147,1121,2000,PIOC,121,1604984966,0,1,1,0,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984968.06100,0,1.00042,23,255,1,147,1111,2000,PIOC,111,1604984965,0,1,1,2,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984968.52374,0,1.00037,32,255,2,147,1121,2000,PIOC,121,1604984966,0,1,1,1,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984968.62138,0,1.00000,99,255,4,142,1231,2000,BFP,231,1604984967,0,1,1,0,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984969.06140,0,1.00040,23,255,1,147,1111,2000,PIOC,111,1604984965,0,1,1,3,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984969.52468,0,1.00094,32,255,2,147,1121,2000,PIOC,121,1604984966,0,1,1,2,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984969.62269,0,1.00131,99,255,4,142,1231,2000,BFP,231,1604984967,0,1,1,1,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984970.06177,0,1.00037,23,255,1,147,1111,2000,PIOC,111,1604984965,0,1,1,4,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984970.31437,0,1.00000,11,255,3,152,1131,2000,PIOC,131,1604984969,0,1,1,0,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984970.52583,0,1.00115,32,255,2,147,1121,2000,PIOC,121,1604984966,0,1,1,3,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984970.62379,0,1.00110,99,255,4,142,1231,2000,BFP,231,1604984967,0,1,1,2,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984971.06266,0,1.00089,23,255,1,147,1111,2000,PIOC,111,1604984965,0,1,1,5,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984971.31482,0,1.00045,11,255,3,152,1131,2000,PIOC,131,1604984969,0,1,1,1,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984971.52774,0,1.00191,32,255,2,147,1121,2000,PIOC,121,1604984966,0,1,1,4,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984971.62411,0,1.00032,99,255,4,142,1231,2000,BFP,231,1604984967,0,1,1,3,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984972.06292,0,1.00026,23,255,1,147,1111,2000,PIOC,111,1604984965,0,1,1,6,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984972.31704,0,1.00222,11,255,3,152,1131,2000,PIOC,131,1604984969,0,1,1,2,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984972.52897,0,1.00123,32,255,2,147,1121,2000,PIOC,121,1604984966,0,1,1,5,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984972.62490,0,1.00079,99,255,4,142,1231,2000,BFP,231,1604984967,0,1,1,4,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984973.06376,0,1.00084,23,255,1,147,1111,2000,PIOC,111,1604984965,0,1,1,7,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984973.31780,0,1.00076,11,255,3,152,1131,2000,PIOC,131,1604984969,0,1,1,3,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
