year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR4
2021,1,4,15,57,45,707,1609739865.707000,0,0,0,0,0,0,0,0,0,
2021,1,4,15,57,45,822,1609739865.822000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,45,936,1609739865.936000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,46,46,1609739866.046000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,46,166,1609739866.166000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,46,281,1609739866.281000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,46,398,1609739866.398000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,46,511,1609739866.511000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,46,622,1609739866.622000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,46,732,1609739866.732000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,46,843,1609739866.843000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,46,953,1609739866.953000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,47,62,1609739867.062000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,47,174,1609739867.174000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,47,286,1609739867.286000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,47,400,1609739867.400000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,47,510,1609739867.510000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,47,621,1609739867.621000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,47,733,1609739867.733000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,47,844,1609739867.844000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,47,961,1609739867.961000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,48,72,1609739868.072000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,48,189,1609739868.189000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,48,306,1609739868.306000,0,0,0,0,0,0,0,26,26,
2021,1,4,15,57,48,420,1609739868.420000,0,0,0,0,0,0,0,26,26,
