year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2020,11,11,11,7,18,450,1605056838.450000,0,0,0,0,0,0,0,0,0,
2020,11,11,11,7,18,570,1605056838.570000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,18,684,1605056838.684000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,18,796,1605056838.796000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,18,910,1605056838.910000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,19,28,1605056839.028000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,19,140,1605056839.140000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,19,253,1605056839.253000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,19,367,1605056839.367000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,19,476,1605056839.476000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,19,590,1605056839.590000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,19,702,1605056839.702000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,19,813,1605056839.813000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,19,930,1605056839.930000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,20,45,1605056840.045000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,20,163,1605056840.163000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,20,277,1605056840.277000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,20,393,1605056840.393000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,20,509,1605056840.509000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,20,627,1605056840.627000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,20,746,1605056840.746000,0,0,0,0,0,1,1,1,1,
2020,11,11,11,7,20,858,1605056840.858000,0,0,0,0,0,1,1,1,1,
