year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2020,11,10,16,15,36,574,1604988936.574000,0,0,0,0,0,0,0,0,0,
2020,11,10,16,15,36,699,1604988936.699000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,36,814,1604988936.814000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,36,935,1604988936.935000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,37,51,1604988937.051000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,37,161,1604988937.161000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,37,273,1604988937.273000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,37,386,1604988937.386000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,37,498,1604988937.498000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,37,614,1604988937.614000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,37,730,1604988937.730000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,37,852,1604988937.852000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,37,972,1604988937.972000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,38,85,1604988938.085000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,38,197,1604988938.197000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,38,309,1604988938.309000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,38,425,1604988938.425000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,38,538,1604988938.538000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,38,651,1604988938.651000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,38,764,1604988938.764000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,38,881,1604988938.881000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,38,998,1604988938.998000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,39,114,1604988939.114000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,39,234,1604988939.234000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,39,344,1604988939.344000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,39,460,1604988939.460000,0,0,0,0,0,1,1,1,1,
2020,11,10,16,15,39,577,1604988939.577000,0,0,0,0,0,1,1,1,1,
