year,month,day,hour,minute,second,millisecond,UTC,open_CB1-66KV,open_CB2-66KV,open_CB-TRSF1,open_CB2-22KV,I_CB1-66KV,I_CB2-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_CB2-22KV
2020,11,10,13,30,25,215,1604979025.215000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,25,341,1604979025.341000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,25,456,1604979025.456000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,25,567,1604979025.567000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,25,677,1604979025.677000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,25,788,1604979025.788000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,25,897,1604979025.897000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,26,7,1604979026.007000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,26,120,1604979026.120000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,26,236,1604979026.236000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,26,354,1604979026.354000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,26,470,1604979026.470000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,26,583,1604979026.583000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,26,694,1604979026.694000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,26,806,1604979026.806000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,26,924,1604979026.924000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,27,39,1604979027.039000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,27,153,1604979027.153000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,27,265,1604979027.265000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,27,381,1604979027.381000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,27,496,1604979027.496000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,27,606,1604979027.606000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,27,718,1604979027.718000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,27,829,1604979027.829000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,27,948,1604979027.948000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,28,66,1604979028.066000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,28,181,1604979028.181000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,28,293,1604979028.293000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,28,404,1604979028.404000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,28,518,1604979028.518000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,28,633,1604979028.633000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,28,749,1604979028.749000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,28,863,1604979028.863000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,28,976,1604979028.976000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,29,91,1604979029.091000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,29,204,1604979029.204000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,29,317,1604979029.317000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,29,431,1604979029.431000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,29,546,1604979029.546000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,29,665,1604979029.665000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,29,778,1604979029.778000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,29,895,1604979029.895000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,30,10,1604979030.010000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,30,123,1604979030.123000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,30,233,1604979030.233000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,30,349,1604979030.349000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,30,462,1604979030.462000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,30,581,1604979030.581000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,30,698,1604979030.698000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,30,812,1604979030.812000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,30,923,1604979030.923000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,31,41,1604979031.041000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,31,158,1604979031.158000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,31,273,1604979031.273000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,31,387,1604979031.387000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,31,502,1604979031.502000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,31,615,1604979031.615000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,31,727,1604979031.727000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,31,841,1604979031.841000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,31,955,1604979031.955000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,32,74,1604979032.074000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,32,188,1604979032.188000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,32,305,1604979032.305000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,32,416,1604979032.416000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,32,530,1604979032.530000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,32,650,1604979032.650000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,32,766,1604979032.766000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,32,883,1604979032.883000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,33,2,1604979033.002000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,33,115,1604979033.115000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,33,227,1604979033.227000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,33,341,1604979033.341000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,33,455,1604979033.455000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,33,570,1604979033.570000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,33,685,1604979033.685000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,33,805,1604979033.805000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,33,920,1604979033.920000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,34,33,1604979034.033000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,34,146,1604979034.146000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,34,262,1604979034.262000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,34,381,1604979034.381000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,34,500,1604979034.500000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,34,618,1604979034.618000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,34,733,1604979034.733000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,34,845,1604979034.845000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,34,961,1604979034.961000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,35,76,1604979035.076000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,35,195,1604979035.195000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,35,315,1604979035.315000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,35,426,1604979035.426000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,35,542,1604979035.542000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,35,659,1604979035.659000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,35,778,1604979035.778000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,35,900,1604979035.900000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,36,22,1604979036.022000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,36,135,1604979036.135000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,36,253,1604979036.253000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,36,366,1604979036.366000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,36,486,1604979036.486000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,36,605,1604979036.605000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,36,720,1604979036.720000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,36,842,1604979036.842000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,36,959,1604979036.959000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,37,73,1604979037.073000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,37,192,1604979037.192000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,37,309,1604979037.309000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,37,423,1604979037.423000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,37,542,1604979037.542000,0,1,0,1,17,0,17,30,52,0,
2020,11,10,13,30,37,662,1604979037.662000,0,1,0,1,17,0,17,30,52,0,
