year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2020,11,10,13,30,30,912,1604979030.912000,0,0,0,0,0,0,0,0,0,
2020,11,10,13,30,31,26,1604979031.026000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,31,136,1604979031.136000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,31,247,1604979031.247000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,31,360,1604979031.360000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,31,481,1604979031.481000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,31,593,1604979031.593000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,31,706,1604979031.706000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,31,819,1604979031.819000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,31,933,1604979031.933000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,32,47,1604979032.047000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,32,160,1604979032.160000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,32,271,1604979032.271000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,32,384,1604979032.384000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,32,503,1604979032.503000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,32,624,1604979032.624000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,32,740,1604979032.740000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,32,853,1604979032.853000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,32,969,1604979032.969000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,33,83,1604979033.083000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,33,194,1604979033.194000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,33,308,1604979033.308000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,33,422,1604979033.422000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,33,539,1604979033.539000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,33,653,1604979033.653000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,33,768,1604979033.768000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,33,885,1604979033.885000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,34,4,1604979034.004000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,34,116,1604979034.116000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,34,231,1604979034.231000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,34,344,1604979034.344000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,34,459,1604979034.459000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,34,570,1604979034.570000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,34,688,1604979034.688000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,34,806,1604979034.806000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,34,920,1604979034.920000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,35,29,1604979035.029000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,35,144,1604979035.144000,0,0,0,0,0,1,1,1,1,
2020,11,10,13,30,35,260,1604979035.260000,0,0,0,0,0,1,1,1,1,
