pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1604980222.76288,0,1.00027,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,7,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980222.77669,0,1.00053,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,5,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980223.36220,0,1.00065,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,9,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980223.65431,0,1.00050,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,11,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980223.76425,0,1.00137,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,8,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980223.77792,0,1.00123,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,6,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980224.36281,0,1.00061,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,10,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980224.65435,0,1.00004,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,12,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980224.76597,0,1.00172,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,9,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980224.77834,0,1.00042,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,7,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980225.36367,0,1.00086,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,11,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980225.65471,0,1.00036,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,13,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980225.76647,0,1.00050,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,10,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980225.77978,0,1.00144,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,8,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980226.36381,0,1.00014,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,12,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980226.65515,0,1.00044,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,14,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980226.76686,0,1.00039,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,11,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980226.78023,0,1.00045,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,9,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980227.36426,0,1.00045,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,13,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980227.65559,0,1.00044,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,15,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
