year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR4
2021,1,4,16,13,2,538,1609740782.538000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,2,665,1609740782.665000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,2,783,1609740782.783000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,2,897,1609740782.897000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,3,6,1609740783.006000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,3,123,1609740783.123000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,3,233,1609740783.233000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,3,347,1609740783.347000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,3,459,1609740783.459000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,3,571,1609740783.571000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,3,682,1609740783.682000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,3,795,1609740783.795000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,3,909,1609740783.909000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,4,20,1609740784.020000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,4,131,1609740784.131000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,4,241,1609740784.241000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,4,352,1609740784.352000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,4,464,1609740784.464000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,4,578,1609740784.578000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,4,691,1609740784.691000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,4,803,1609740784.803000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,4,914,1609740784.914000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,5,27,1609740785.027000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,5,137,1609740785.137000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,5,251,1609740785.251000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,5,361,1609740785.361000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,5,473,1609740785.473000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,5,586,1609740785.586000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,5,702,1609740785.702000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,5,814,1609740785.814000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,5,924,1609740785.924000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,6,41,1609740786.041000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,6,152,1609740786.152000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,6,266,1609740786.266000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,6,381,1609740786.381000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,6,495,1609740786.495000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,6,611,1609740786.611000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,6,721,1609740786.721000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,6,833,1609740786.833000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,6,945,1609740786.945000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,7,59,1609740787.059000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,7,171,1609740787.171000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,7,287,1609740787.287000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,7,400,1609740787.400000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,7,514,1609740787.514000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,7,630,1609740787.630000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,7,744,1609740787.744000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,7,857,1609740787.857000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,7,969,1609740787.969000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,8,86,1609740788.086000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,8,199,1609740788.199000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,8,311,1609740788.311000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,8,424,1609740788.424000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,8,537,1609740788.537000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,8,648,1609740788.648000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,8,760,1609740788.760000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,8,875,1609740788.875000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,8,987,1609740788.987000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,9,102,1609740789.102000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,9,216,1609740789.216000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,9,329,1609740789.329000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,9,447,1609740789.447000,0,0,0,0,0,0,0,26,26,
2021,1,4,16,13,9,561,1609740789.561000,0,0,0,0,0,0,0,26,26,
