year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2020,11,10,14,58,56,386,1604984336.386000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,56,511,1604984336.511000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,56,622,1604984336.622000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,56,734,1604984336.734000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,56,848,1604984336.848000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,56,958,1604984336.958000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,57,71,1604984337.071000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,57,186,1604984337.186000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,57,300,1604984337.300000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,57,412,1604984337.412000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,57,524,1604984337.524000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,57,635,1604984337.635000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,57,747,1604984337.747000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,57,858,1604984337.858000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,57,972,1604984337.972000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,58,87,1604984338.087000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,58,202,1604984338.202000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,58,318,1604984338.318000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,58,429,1604984338.429000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,58,543,1604984338.543000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,58,655,1604984338.655000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,58,769,1604984338.769000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,58,884,1604984338.884000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,59,1,1604984339.001000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,59,115,1604984339.115000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,59,231,1604984339.231000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,59,344,1604984339.344000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,59,457,1604984339.457000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,59,575,1604984339.575000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,59,689,1604984339.689000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,59,802,1604984339.802000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,58,59,917,1604984339.917000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,0,35,1604984340.035000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,0,152,1604984340.152000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,0,266,1604984340.266000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,0,383,1604984340.383000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,0,502,1604984340.502000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,0,619,1604984340.619000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,0,742,1604984340.742000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,0,856,1604984340.856000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,0,967,1604984340.967000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,1,80,1604984341.080000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,1,203,1604984341.203000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,1,325,1604984341.325000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,1,444,1604984341.444000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,1,554,1604984341.554000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,1,665,1604984341.665000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,1,779,1604984341.779000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,1,895,1604984341.895000,0,0,0,0,0,1,1,1,1,
2020,11,10,14,59,2,9,1604984342.009000,0,0,0,0,0,1,1,1,1,
