year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR2,I_FDR3,I_FDR4
2021,4,25,15,23,28,678,1619328208.678000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,28,805,1619328208.805000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,28,925,1619328208.925000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,29,49,1619328209.049000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,29,171,1619328209.171000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,29,289,1619328209.289000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,29,415,1619328209.415000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,29,550,1619328209.550000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,29,669,1619328209.669000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,29,792,1619328209.792000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,29,911,1619328209.911000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,30,30,1619328210.030000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,30,149,1619328210.149000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,30,268,1619328210.268000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,30,388,1619328210.388000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,30,506,1619328210.506000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,30,635,1619328210.635000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,30,755,1619328210.755000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,30,881,1619328210.881000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,30,997,1619328210.997000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,31,116,1619328211.116000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,31,242,1619328211.242000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,31,364,1619328211.364000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,31,481,1619328211.481000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,31,606,1619328211.606000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,31,725,1619328211.725000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,31,852,1619328211.852000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,31,977,1619328211.977000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,32,100,1619328212.100000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,32,221,1619328212.221000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,32,357,1619328212.357000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,32,485,1619328212.485000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,32,610,1619328212.610000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,32,737,1619328212.737000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,32,857,1619328212.857000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,32,981,1619328212.981000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,33,99,1619328213.099000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,33,225,1619328213.225000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,33,358,1619328213.358000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,33,477,1619328213.477000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,33,601,1619328213.601000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,33,720,1619328213.720000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,33,845,1619328213.845000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,33,966,1619328213.966000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,34,89,1619328214.089000,0,0,0,0,0,0,0,26,26,26,26,
