pkt arrive time in UTC,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR2,I_FDR3,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1619330019.33974,1.00044,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,3,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330019.38119,1.00163,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,4,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330019.70281,1.00038,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,4,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330020.08107,1.00101,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,2,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330020.34063,1.00089,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,4,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330020.38168,1.00049,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,5,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330020.70610,1.00329,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,5,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330021.08140,1.00033,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,3,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330021.34103,1.00040,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,5,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330021.38210,1.00042,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,6,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330021.70606,0.99996,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,6,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330022.08241,1.00101,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,4,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330022.34170,1.00067,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,6,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330022.38268,1.00058,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,7,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330022.70601,0.99995,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,7,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330023.08283,1.00042,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,5,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330023.34240,1.00070,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,7,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330023.38350,1.00082,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,8,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330023.70672,1.00071,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,8,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330024.08320,1.00037,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,6,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330024.34297,1.00057,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,8,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330024.38479,1.00129,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,9,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330024.70620,0.99948,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,9,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330025.08394,1.00074,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,7,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330025.34374,1.00077,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,9,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330025.38588,1.00109,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,10,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330025.70606,0.99986,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,10,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330026.08469,1.00075,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,8,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330026.34442,1.00068,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,10,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330026.38667,1.00079,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,11,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330026.70620,1.00014,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,11,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330027.08594,1.00125,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,9,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330027.34552,1.00110,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,11,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330027.38741,1.00074,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,12,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330027.70709,1.00089,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,12,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330028.08674,1.00080,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,10,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330028.34606,1.00054,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,12,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330028.38702,0.99961,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,13,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330028.70682,0.99973,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,13,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330029.08793,1.00119,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,11,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330029.34662,1.00056,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,13,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330029.38754,1.00052,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,14,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330029.70673,0.99991,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,14,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330030.08824,1.00031,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,12,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330030.34719,1.00057,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,14,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330030.38792,1.00038,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,15,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330030.70804,1.00131,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,15,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330031.08889,1.00065,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,13,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330031.34753,1.00034,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,15,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330031.38856,1.00064,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,16,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330031.70706,0.99902,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,16,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330032.08907,1.00018,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,14,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330032.34795,1.00042,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,16,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330032.38905,1.00049,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,17,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330032.70753,1.00047,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,17,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330033.08995,1.00088,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,15,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330033.34893,1.00098,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,17,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330033.38919,1.00014,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,18,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330033.70741,0.99988,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,18,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330034.09038,1.00043,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,16,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330034.34997,1.00104,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,18,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330034.39005,1.00086,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,19,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330034.70730,0.99989,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,19,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330035.09074,1.00036,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,17,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330035.35035,1.00038,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,19,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330035.39048,1.00043,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,20,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330035.70712,0.99982,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,20,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330036.09111,1.00037,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,18,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330036.35081,1.00046,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,20,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330036.39111,1.00063,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,21,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330036.70700,0.99988,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,21,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330037.09173,1.00062,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,19,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330037.35103,1.00022,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,21,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330037.39144,1.00033,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,22,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330037.70708,1.00008,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,22,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330038.09210,1.00037,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,20,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330038.35174,1.00071,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,22,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330038.39187,1.00043,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,23,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330038.70702,0.99994,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,23,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330039.09258,1.00048,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,21,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330039.35220,1.00046,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,23,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330039.39235,1.00048,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,24,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330039.70691,0.99989,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,24,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330040.09297,1.00039,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,22,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330040.35406,1.00186,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,24,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330040.39355,1.00120,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,25,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330040.70742,1.00051,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,25,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330041.09386,1.00089,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,23,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330041.35358,0.99952,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,25,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330041.39779,1.00424,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,26,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330041.70723,0.99981,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,26,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330042.09431,1.00045,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,24,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330042.35398,1.00040,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,26,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330042.39385,0.99606,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,27,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330042.70780,1.00057,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,27,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330043.09532,1.00101,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,25,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330043.35445,1.00047,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,27,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330043.39500,1.00115,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,28,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330043.70771,0.99991,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,28,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330044.09614,1.00082,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,26,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330044.35477,1.00032,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,28,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330044.39581,1.00081,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,29,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330044.70811,1.00040,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,29,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330045.09653,1.00039,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,27,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330045.35513,1.00036,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,29,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330045.39634,1.00053,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,30,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330045.70813,1.00002,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,30,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330046.09686,1.00033,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,28,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330046.35547,1.00034,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,30,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330046.39732,1.00098,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,31,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330046.70788,0.99975,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,31,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330047.09719,1.00033,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,29,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330047.35577,1.00030,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,31,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330047.39793,1.00061,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,32,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330047.70807,1.00019,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,32,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330048.09747,1.00028,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,30,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330048.35616,1.00039,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,32,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330048.39818,1.00025,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,33,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330048.70848,1.00041,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,33,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330049.09773,1.00026,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,31,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330049.35649,1.00033,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,33,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330049.39881,1.00063,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,34,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330049.70835,0.99987,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,34,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330050.09832,1.00059,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,32,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330050.35766,1.00117,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,34,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330050.39986,1.00105,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,35,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330050.70834,0.99999,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,35,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330051.09962,1.00130,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,33,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330051.35796,1.00030,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,35,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330051.40032,1.00046,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,36,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330051.70872,1.00038,32,255,2,147,1121,2000,PIOC,121,1619330013,0,1,1,36,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330052.09963,1.00001,11,255,3,152,1131,2000,PIOC,131,1619330017,0,1,1,34,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330052.35836,1.00040,99,255,4,142,1231,2000,BFP,231,1619330015,0,1,1,36,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619330052.40073,1.00041,23,255,1,147,1111,2000,PIOC,111,1619330014,0,1,1,37,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
