year,month,day,hour,minute,second,millisecond,UTC,open_CB1-66KV,open_CB2-66KV,open_CB-TRSF1,open_CB2-22KV,I_CB1-66KV,I_CB2-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_CB2-22KV
2020,11,11,12,18,38,748,1605061118.748000,0,1,0,1,0,0,0,0,0,0,
2020,11,11,12,18,38,855,1605061118.855000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,38,956,1605061118.956000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,39,58,1605061119.058000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,39,160,1605061119.160000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,39,262,1605061119.262000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,39,365,1605061119.365000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,39,467,1605061119.467000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,39,569,1605061119.569000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,39,671,1605061119.671000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,39,773,1605061119.773000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,39,875,1605061119.875000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,39,978,1605061119.978000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,40,80,1605061120.080000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,40,184,1605061120.184000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,40,286,1605061120.286000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,40,389,1605061120.389000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,40,491,1605061120.491000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,40,593,1605061120.593000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,40,696,1605061120.696000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,40,798,1605061120.798000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,40,900,1605061120.900000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,41,2,1605061121.002000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,41,104,1605061121.104000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,41,205,1605061121.205000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,41,307,1605061121.307000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,41,410,1605061121.410000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,41,512,1605061121.512000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,41,613,1605061121.613000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,41,715,1605061121.715000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,41,817,1605061121.817000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,41,918,1605061121.918000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,42,20,1605061122.020000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,42,122,1605061122.122000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,42,225,1605061122.225000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,42,327,1605061122.327000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,42,429,1605061122.429000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,42,530,1605061122.530000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,42,632,1605061122.632000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,42,733,1605061122.733000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,42,835,1605061122.835000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,42,937,1605061122.937000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,43,39,1605061123.039000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,43,141,1605061123.141000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,43,244,1605061123.244000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,43,345,1605061123.345000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,43,448,1605061123.448000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,43,549,1605061123.549000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,43,654,1605061123.654000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,43,756,1605061123.756000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,43,857,1605061123.857000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,43,959,1605061123.959000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,44,61,1605061124.061000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,44,163,1605061124.163000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,44,265,1605061124.265000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,44,367,1605061124.367000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,44,469,1605061124.469000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,44,572,1605061124.572000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,44,674,1605061124.674000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,44,777,1605061124.777000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,44,879,1605061124.879000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,44,981,1605061124.981000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,45,83,1605061125.083000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,45,185,1605061125.185000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,45,287,1605061125.287000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,45,388,1605061125.388000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,45,490,1605061125.490000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,45,592,1605061125.592000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,45,695,1605061125.695000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,45,797,1605061125.797000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,45,900,1605061125.900000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,46,4,1605061126.004000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,46,106,1605061126.106000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,46,210,1605061126.210000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,46,313,1605061126.313000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,46,415,1605061126.415000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,46,517,1605061126.517000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,46,621,1605061126.621000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,46,724,1605061126.724000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,46,826,1605061126.826000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,46,928,1605061126.928000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,47,31,1605061127.031000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,47,133,1605061127.133000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,47,237,1605061127.237000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,47,341,1605061127.341000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,47,444,1605061127.444000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,47,547,1605061127.547000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,47,650,1605061127.650000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,47,753,1605061127.753000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,47,855,1605061127.855000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,47,956,1605061127.956000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,48,58,1605061128.058000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,48,161,1605061128.161000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,48,263,1605061128.263000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,48,366,1605061128.366000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,48,468,1605061128.468000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,48,571,1605061128.571000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,48,673,1605061128.673000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,48,774,1605061128.774000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,48,877,1605061128.877000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,48,980,1605061128.980000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,49,82,1605061129.082000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,49,184,1605061129.184000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,49,286,1605061129.286000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,49,388,1605061129.388000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,49,490,1605061129.490000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,49,592,1605061129.592000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,49,695,1605061129.695000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,49,797,1605061129.797000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,49,899,1605061129.899000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,50,3,1605061130.003000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,50,105,1605061130.105000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,50,207,1605061130.207000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,50,311,1605061130.311000,0,1,0,1,17,0,17,30,52,0,
2020,11,11,12,18,50,413,1605061130.413000,0,1,0,1,17,0,17,30,52,0,
