year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2020,11,11,12,18,43,824,1605061123.824000,0,0,0,0,0,0,0,0,0,
2020,11,11,12,18,43,941,1605061123.941000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,44,54,1605061124.054000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,44,169,1605061124.169000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,44,283,1605061124.283000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,44,398,1605061124.398000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,44,509,1605061124.509000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,44,625,1605061124.625000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,44,739,1605061124.739000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,44,854,1605061124.854000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,44,968,1605061124.968000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,45,82,1605061125.082000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,45,194,1605061125.194000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,45,313,1605061125.313000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,45,426,1605061125.426000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,45,542,1605061125.542000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,45,654,1605061125.654000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,45,768,1605061125.768000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,45,884,1605061125.884000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,46,0,1605061126.000000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,46,118,1605061126.118000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,46,230,1605061126.230000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,46,348,1605061126.348000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,46,464,1605061126.464000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,46,579,1605061126.579000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,46,697,1605061126.697000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,46,811,1605061126.811000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,46,927,1605061126.927000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,47,39,1605061127.039000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,47,157,1605061127.157000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,47,276,1605061127.276000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,47,400,1605061127.400000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,47,515,1605061127.515000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,47,628,1605061127.628000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,47,742,1605061127.742000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,47,861,1605061127.861000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,47,984,1605061127.984000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,48,100,1605061128.100000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,48,220,1605061128.220000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,48,336,1605061128.336000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,48,451,1605061128.451000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,48,571,1605061128.571000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,48,685,1605061128.685000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,48,800,1605061128.800000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,48,915,1605061128.915000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,49,28,1605061129.028000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,49,149,1605061129.149000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,49,269,1605061129.269000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,49,391,1605061129.391000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,49,505,1605061129.505000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,49,622,1605061129.622000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,49,740,1605061129.740000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,49,853,1605061129.853000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,49,972,1605061129.972000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,50,89,1605061130.089000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,50,203,1605061130.203000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,50,320,1605061130.320000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,50,439,1605061130.439000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,50,564,1605061130.564000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,50,681,1605061130.681000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,50,796,1605061130.796000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,50,912,1605061130.912000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,51,25,1605061131.025000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,51,147,1605061131.147000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,51,265,1605061131.265000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,51,385,1605061131.385000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,51,504,1605061131.504000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,51,623,1605061131.623000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,51,744,1605061131.744000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,51,863,1605061131.863000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,51,985,1605061131.985000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,52,101,1605061132.101000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,52,221,1605061132.221000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,52,343,1605061132.343000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,52,464,1605061132.464000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,52,585,1605061132.585000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,52,706,1605061132.706000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,52,825,1605061132.825000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,52,939,1605061132.939000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,53,59,1605061133.059000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,53,182,1605061133.182000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,53,300,1605061133.300000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,53,420,1605061133.420000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,53,536,1605061133.536000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,53,654,1605061133.654000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,53,772,1605061133.772000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,53,886,1605061133.886000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,54,2,1605061134.002000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,54,118,1605061134.118000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,54,238,1605061134.238000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,54,351,1605061134.351000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,54,467,1605061134.467000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,54,584,1605061134.584000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,54,701,1605061134.701000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,54,824,1605061134.824000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,54,950,1605061134.950000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,55,68,1605061135.068000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,55,189,1605061135.189000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,55,306,1605061135.306000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,55,428,1605061135.428000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,55,545,1605061135.545000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,55,659,1605061135.659000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,55,777,1605061135.777000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,18,55,894,1605061135.894000,0,0,0,0,0,1,1,1,1,
