pkt arrive time in UTC,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR2,I_FDR3,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1619331057.70592,1.00045,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,3,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331058.11967,1.00039,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,2,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331058.29579,1.00026,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,1,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331058.64489,1.00051,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,4,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331058.70598,1.00006,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,4,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331059.12022,1.00055,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,3,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331059.29692,1.00113,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,2,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331059.64643,1.00154,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,5,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331059.70594,0.99996,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,5,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331060.12052,1.00030,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,4,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331060.29786,1.00094,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,3,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331060.64666,1.00023,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,6,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331060.70601,1.00007,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,6,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331061.12110,1.00058,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,5,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331061.29865,1.00079,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,4,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331061.64761,1.00095,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,7,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331061.70708,1.00107,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,7,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331062.12188,1.00078,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,6,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331062.29852,0.99987,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,5,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331062.64898,1.00137,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,8,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331062.70744,1.00036,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,8,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331063.12219,1.00031,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,7,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331063.29888,1.00036,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,6,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331063.64955,1.00057,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,9,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331063.70718,0.99974,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,9,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331064.12316,1.00097,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,8,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331064.29990,1.00102,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,7,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331064.65056,1.00101,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,10,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331064.70809,1.00091,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,10,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331065.12409,1.00093,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,9,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331065.30139,1.00149,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,8,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331065.65123,1.00067,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,11,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331065.70866,1.00057,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,11,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331066.12429,1.00020,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,10,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331066.30102,0.99963,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,9,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331066.65125,1.00002,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,12,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331066.70898,1.00032,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,12,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331067.12500,1.00071,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,11,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331067.30131,1.00029,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,10,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331067.65246,1.00121,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,13,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331067.70896,0.99998,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,13,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331068.12568,1.00068,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,12,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331068.30183,1.00052,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,11,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331068.65275,1.00029,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,14,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331068.70873,0.99977,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,14,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331069.12617,1.00049,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,13,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331069.30260,1.00077,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,12,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331069.65368,1.00093,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,15,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331069.70956,1.00083,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,15,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331070.12687,1.00070,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,14,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331070.30285,1.00025,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,13,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331070.65420,1.00052,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,16,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331070.71067,1.00111,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,16,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331071.12756,1.00069,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,15,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331071.30324,1.00039,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,14,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331071.65481,1.00061,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,17,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331071.71033,0.99966,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,17,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331072.12815,1.00059,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,16,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331072.30361,1.00037,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,15,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331072.65500,1.00019,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,18,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331072.71051,1.00018,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,18,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331073.12927,1.00112,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,17,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331073.30511,1.00150,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,16,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331073.65544,1.00044,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,19,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331073.71097,1.00046,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,19,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331074.12980,1.00053,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,18,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331074.30762,1.00251,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,17,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331074.65576,1.00032,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,20,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331074.71233,1.00136,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,20,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331075.13007,1.00027,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,19,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331075.30874,1.00112,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,18,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331075.65632,1.00056,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,21,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331075.71131,0.99898,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,21,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331076.13058,1.00051,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,20,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331076.30933,1.00059,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,19,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331076.65862,1.00230,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,22,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331076.71160,1.00029,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,22,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331077.13118,1.00060,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,21,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331077.30941,1.00008,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,20,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331077.65988,1.00126,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,23,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331077.71164,1.00004,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,23,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331078.13184,1.00066,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,22,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331078.30995,1.00054,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,21,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331078.66044,1.00056,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,24,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331078.71197,1.00033,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,24,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331079.13301,1.00117,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,23,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331079.31059,1.00064,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,22,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331079.66095,1.00051,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,25,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331079.71177,0.99980,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,25,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331080.13467,1.00166,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,24,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331080.31087,1.00028,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,23,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331080.66126,1.00031,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,26,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331080.71195,1.00018,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,26,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331081.13462,0.99995,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,25,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331081.31136,1.00049,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,24,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331081.66158,1.00032,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,27,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331081.71211,1.00016,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,27,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331082.13560,1.00098,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,26,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331082.31260,1.00124,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,25,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331082.66204,1.00046,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,28,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331082.71288,1.00077,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,28,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331083.13588,1.00028,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,27,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331083.31297,1.00037,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,26,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331083.66243,1.00039,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,29,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331083.71271,0.99983,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,29,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331084.13624,1.00036,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,28,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331084.31386,1.00089,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,27,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331084.66292,1.00049,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,30,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331084.71253,0.99982,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,30,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331085.13734,1.00110,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,29,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331085.31498,1.00112,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,28,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331085.66349,1.00057,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,31,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331085.71315,1.00062,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,31,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331086.13757,1.00023,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,30,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331086.31525,1.00027,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,29,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331086.66396,1.00047,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,32,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331086.71367,1.00052,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,32,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331087.13788,1.00031,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,31,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331087.31586,1.00061,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,30,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331087.66436,1.00040,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,33,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331087.71401,1.00034,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,33,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331088.13872,1.00084,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,32,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331088.31626,1.00040,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,31,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331088.66486,1.00050,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,34,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331088.71411,1.00010,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,34,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331089.13957,1.00085,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,33,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331089.31730,1.00104,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,32,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331089.66524,1.00038,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,35,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331089.71455,1.00044,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,35,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331090.14015,1.00058,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,34,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331090.31767,1.00037,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,33,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331090.66629,1.00105,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,36,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331090.71516,1.00061,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,36,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331091.14113,1.00098,99,255,4,142,1231,2000,BFP,231,1619331055,0,1,1,35,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331091.31871,1.00104,11,255,3,152,1131,2000,PIOC,131,1619331056,0,1,1,34,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331091.66697,1.00068,23,255,1,147,1111,2000,PIOC,111,1619331053,0,1,1,37,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619331091.71807,1.00291,32,255,2,147,1121,2000,PIOC,121,1619331053,0,1,1,37,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
