year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR2,I_FDR3,I_FDR4
2021,4,25,15,33,11,258,1619328791.258000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,11,376,1619328791.376000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,11,506,1619328791.506000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,11,622,1619328791.622000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,11,750,1619328791.750000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,11,867,1619328791.867000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,11,990,1619328791.990000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,12,118,1619328792.118000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,12,246,1619328792.246000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,12,363,1619328792.363000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,12,486,1619328792.486000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,12,615,1619328792.615000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,12,741,1619328792.741000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,12,864,1619328792.864000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,12,989,1619328792.989000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,13,109,1619328793.109000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,13,228,1619328793.228000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,13,348,1619328793.348000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,13,473,1619328793.473000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,13,595,1619328793.595000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,13,716,1619328793.716000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,13,842,1619328793.842000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,13,963,1619328793.963000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,14,80,1619328794.080000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,14,199,1619328794.199000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,14,322,1619328794.322000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,14,457,1619328794.457000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,14,578,1619328794.578000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,14,709,1619328794.709000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,14,827,1619328794.827000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,14,946,1619328794.946000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,15,62,1619328795.062000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,15,183,1619328795.183000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,15,312,1619328795.312000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,15,433,1619328795.433000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,15,563,1619328795.563000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,15,680,1619328795.680000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,15,797,1619328795.797000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,15,917,1619328795.917000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,16,42,1619328796.042000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,16,169,1619328796.169000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,16,299,1619328796.299000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,16,422,1619328796.422000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,16,543,1619328796.543000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,16,669,1619328796.669000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,16,787,1619328796.787000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,16,917,1619328796.917000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,17,40,1619328797.040000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,17,163,1619328797.163000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,17,288,1619328797.288000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,17,406,1619328797.406000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,17,531,1619328797.531000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,17,651,1619328797.651000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,17,776,1619328797.776000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,17,896,1619328797.896000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,18,13,1619328798.013000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,18,136,1619328798.136000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,18,270,1619328798.270000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,18,386,1619328798.386000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,18,508,1619328798.508000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,18,632,1619328798.632000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,18,760,1619328798.760000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,18,877,1619328798.877000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,18,998,1619328798.998000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,19,114,1619328799.114000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,19,242,1619328799.242000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,19,369,1619328799.369000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,19,492,1619328799.492000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,19,611,1619328799.611000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,19,745,1619328799.745000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,19,872,1619328799.872000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,20,2,1619328800.002000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,20,128,1619328800.128000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,20,256,1619328800.256000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,20,384,1619328800.384000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,20,501,1619328800.501000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,20,624,1619328800.624000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,20,743,1619328800.743000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,20,870,1619328800.870000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,21,0,1619328801.000000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,21,118,1619328801.118000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,21,246,1619328801.246000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,21,378,1619328801.378000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,21,502,1619328801.502000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,21,620,1619328801.620000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,21,745,1619328801.745000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,21,867,1619328801.867000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,21,996,1619328801.996000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,22,117,1619328802.117000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,22,249,1619328802.249000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,22,377,1619328802.377000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,22,500,1619328802.500000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,22,617,1619328802.617000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,22,741,1619328802.741000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,22,866,1619328802.866000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,22,995,1619328802.995000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,23,122,1619328803.122000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,23,247,1619328803.247000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,23,377,1619328803.377000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,23,499,1619328803.499000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,23,624,1619328803.624000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,23,755,1619328803.755000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,23,885,1619328803.885000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,24,29,1619328804.029000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,24,158,1619328804.158000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,24,280,1619328804.280000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,24,411,1619328804.411000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,24,538,1619328804.538000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,24,663,1619328804.663000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,24,789,1619328804.789000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,24,915,1619328804.915000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,25,48,1619328805.048000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,25,171,1619328805.171000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,25,295,1619328805.295000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,25,422,1619328805.422000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,25,549,1619328805.549000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,25,678,1619328805.678000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,25,800,1619328805.800000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,25,920,1619328805.920000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,26,42,1619328806.042000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,26,161,1619328806.161000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,26,288,1619328806.288000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,26,412,1619328806.412000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,26,538,1619328806.538000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,26,656,1619328806.656000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,26,778,1619328806.778000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,26,902,1619328806.902000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,27,25,1619328807.025000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,27,144,1619328807.144000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,27,266,1619328807.266000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,27,389,1619328807.389000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,27,518,1619328807.518000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,27,640,1619328807.640000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,27,758,1619328807.758000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,27,881,1619328807.881000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,28,7,1619328808.007000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,28,127,1619328808.127000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,28,249,1619328808.249000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,28,375,1619328808.375000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,28,507,1619328808.507000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,28,623,1619328808.623000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,28,742,1619328808.742000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,28,867,1619328808.867000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,28,994,1619328808.994000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,29,118,1619328809.118000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,29,246,1619328809.246000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,29,369,1619328809.369000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,29,495,1619328809.495000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,29,616,1619328809.616000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,29,737,1619328809.737000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,29,861,1619328809.861000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,29,984,1619328809.984000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,30,106,1619328810.106000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,30,227,1619328810.227000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,30,351,1619328810.351000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,30,475,1619328810.475000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,30,601,1619328810.601000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,30,728,1619328810.728000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,30,851,1619328810.851000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,30,979,1619328810.979000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,31,107,1619328811.107000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,31,233,1619328811.233000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,31,356,1619328811.356000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,31,480,1619328811.480000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,31,604,1619328811.604000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,31,726,1619328811.726000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,31,851,1619328811.851000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,31,971,1619328811.971000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,32,94,1619328812.094000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,32,229,1619328812.229000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,32,352,1619328812.352000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,32,470,1619328812.470000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,32,590,1619328812.590000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,32,718,1619328812.718000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,32,837,1619328812.837000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,32,958,1619328812.958000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,33,76,1619328813.076000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,33,206,1619328813.206000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,33,330,1619328813.330000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,33,455,1619328813.455000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,33,576,1619328813.576000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,33,700,1619328813.700000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,33,821,1619328813.821000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,33,941,1619328813.941000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,34,63,1619328814.063000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,34,197,1619328814.197000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,34,325,1619328814.325000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,34,442,1619328814.442000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,34,561,1619328814.561000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,34,678,1619328814.678000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,34,809,1619328814.809000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,34,927,1619328814.927000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,35,60,1619328815.060000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,35,198,1619328815.198000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,35,321,1619328815.321000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,35,445,1619328815.445000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,35,576,1619328815.576000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,35,697,1619328815.697000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,35,824,1619328815.824000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,35,950,1619328815.950000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,36,68,1619328816.068000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,36,188,1619328816.188000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,36,308,1619328816.308000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,36,440,1619328816.440000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,36,569,1619328816.569000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,36,702,1619328816.702000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,36,831,1619328816.831000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,36,958,1619328816.958000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,37,79,1619328817.079000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,37,206,1619328817.206000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,37,336,1619328817.336000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,37,462,1619328817.462000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,37,587,1619328817.587000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,37,722,1619328817.722000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,37,848,1619328817.848000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,37,978,1619328817.978000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,38,106,1619328818.106000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,38,230,1619328818.230000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,33,38,368,1619328818.368000,0,0,0,0,0,0,0,26,26,26,26,
