pkt arrive time in UTC,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR2,I_FDR3,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1619328196.82830,1.00068,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,3,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328197.19272,1.00045,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,6,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328197.52634,1.00033,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,6,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328197.54392,1.00026,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,4,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328197.82948,1.00118,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,4,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328198.19356,1.00084,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,7,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328198.52732,1.00098,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,7,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328198.54490,1.00098,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,5,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328198.82991,1.00043,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,5,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328199.19452,1.00096,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,8,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328199.52780,1.00048,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,8,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328199.54540,1.00050,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,6,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328199.83021,1.00030,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,6,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328200.19532,1.00080,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,9,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328200.52817,1.00037,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,9,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328200.54559,1.00019,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,7,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328200.83064,1.00043,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,7,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328201.19575,1.00043,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,10,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328201.52848,1.00031,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,10,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328201.54580,1.00021,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,8,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328201.83105,1.00041,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,8,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328202.19613,1.00038,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,11,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328202.52894,1.00046,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,11,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328202.54649,1.00069,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,9,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328202.83151,1.00046,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,9,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328203.19649,1.00036,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,12,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328203.52938,1.00044,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,12,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328203.54701,1.00052,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,10,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328203.83174,1.00023,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,10,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328204.19681,1.00032,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,13,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328204.53007,1.00069,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,13,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328204.54745,1.00044,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,11,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328204.83227,1.00053,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,11,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328205.19742,1.00061,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,14,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328205.53069,1.00062,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,14,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328205.54961,1.00216,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,12,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328205.83273,1.00046,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,12,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328206.19764,1.00022,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,15,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328206.53147,1.00078,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,15,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328206.54994,1.00033,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,13,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328206.83398,1.00125,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,13,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328207.19807,1.00043,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,16,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328207.53193,1.00046,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,16,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328207.55041,1.00047,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,14,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328207.83443,1.00045,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,14,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328208.19909,1.00102,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,17,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328208.53228,1.00035,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,17,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328208.55077,1.00036,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,15,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328208.83502,1.00059,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,15,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328209.19934,1.00025,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,18,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328209.53269,1.00041,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,18,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328209.55120,1.00043,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,16,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328209.83522,1.00020,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,16,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328210.20019,1.00085,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,19,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328210.53313,1.00044,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,19,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328210.55151,1.00031,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,17,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328210.83580,1.00058,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,17,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328211.20081,1.00062,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,20,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328211.53378,1.00065,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,20,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328211.55198,1.00047,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,18,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328211.83610,1.00030,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,18,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328212.20106,1.00025,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,21,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328212.53440,1.00062,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,21,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328212.55295,1.00097,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,19,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328212.83702,1.00092,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,19,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328213.20195,1.00089,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,22,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328213.53481,1.00041,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,22,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328213.55331,1.00036,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,20,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328213.83852,1.00150,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,20,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328214.20229,1.00034,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,23,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328214.53507,1.00026,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,23,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328214.55370,1.00039,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,21,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328214.83908,1.00056,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,21,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328215.20323,1.00094,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,24,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328215.53608,1.00101,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,24,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328215.55471,1.00101,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,22,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328215.83967,1.00059,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,22,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328216.20364,1.00041,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,25,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328216.53648,1.00040,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,25,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328216.55520,1.00049,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,23,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328216.84008,1.00041,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,23,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328217.20402,1.00038,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,26,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328217.53697,1.00049,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,26,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328217.55566,1.00046,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,24,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328217.84043,1.00035,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,24,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328218.20509,1.00107,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,27,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328218.53757,1.00060,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,27,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328218.55646,1.00080,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,25,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328218.84139,1.00096,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,25,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328219.20539,1.00030,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,28,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328219.53799,1.00042,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,28,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328219.55727,1.00081,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,26,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328219.84236,1.00097,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,26,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328220.20631,1.00092,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,29,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328220.53938,1.00139,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,29,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328220.55774,1.00047,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,27,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328220.84269,1.00033,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,27,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328221.20867,1.00236,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,30,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328221.53963,1.00025,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,30,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328221.55812,1.00038,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,28,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328221.84300,1.00031,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,28,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328222.20902,1.00035,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,31,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328222.54185,1.00222,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,31,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328222.55853,1.00041,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,29,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328222.84331,1.00031,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,29,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328223.20942,1.00040,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,32,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328223.54280,1.00095,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,32,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328223.55942,1.00089,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,30,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328223.84358,1.00027,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,30,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328224.21035,1.00093,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,33,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328224.54304,1.00024,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,33,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328224.55973,1.00031,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,31,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328224.84448,1.00090,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,31,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328225.21130,1.00095,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,34,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328225.54361,1.00057,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,34,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328225.56064,1.00091,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,32,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328225.84466,1.00018,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,32,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328226.21166,1.00036,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,35,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328226.54401,1.00040,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,35,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328226.56157,1.00093,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,33,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328226.84516,1.00050,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,33,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328227.21261,1.00095,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,36,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328227.54524,1.00123,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,36,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328227.56196,1.00039,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,34,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328227.84568,1.00052,11,255,3,152,1131,2000,PIOC,131,1619328192,0,1,1,34,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328228.21314,1.00053,23,255,1,147,1111,2000,PIOC,111,1619328190,0,1,1,37,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328228.54587,1.00063,99,255,4,142,1231,2000,BFP,231,1619328190,0,1,1,37,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619328228.56240,1.00044,32,255,2,147,1121,2000,PIOC,121,1619328192,0,1,1,35,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
