year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR4
2020,11,10,15,9,24,382,1604984964.382000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,24,501,1604984964.501000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,24,612,1604984964.612000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,24,723,1604984964.723000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,24,834,1604984964.834000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,24,949,1604984964.949000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,25,60,1604984965.060000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,25,171,1604984965.171000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,25,284,1604984965.284000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,25,400,1604984965.400000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,25,515,1604984965.515000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,25,626,1604984965.626000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,25,743,1604984965.743000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,25,853,1604984965.853000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,25,966,1604984965.966000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,26,80,1604984966.080000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,26,194,1604984966.194000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,26,311,1604984966.311000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,26,428,1604984966.428000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,26,539,1604984966.539000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,26,653,1604984966.653000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,26,764,1604984966.764000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,26,878,1604984966.878000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,26,992,1604984966.992000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,27,106,1604984967.106000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,27,226,1604984967.226000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,27,340,1604984967.340000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,27,457,1604984967.457000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,27,571,1604984967.571000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,27,687,1604984967.687000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,27,800,1604984967.800000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,27,918,1604984967.918000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,28,34,1604984968.034000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,28,149,1604984968.149000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,28,266,1604984968.266000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,28,378,1604984968.378000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,28,494,1604984968.494000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,28,614,1604984968.614000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,28,727,1604984968.727000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,28,844,1604984968.844000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,28,962,1604984968.962000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,29,74,1604984969.074000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,29,187,1604984969.187000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,29,300,1604984969.300000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,29,416,1604984969.416000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,29,533,1604984969.533000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,29,652,1604984969.652000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,29,772,1604984969.772000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,29,889,1604984969.889000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,30,3,1604984970.003000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,30,114,1604984970.114000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,30,231,1604984970.231000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,30,345,1604984970.345000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,30,466,1604984970.466000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,30,582,1604984970.582000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,30,700,1604984970.700000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,30,819,1604984970.819000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,30,934,1604984970.934000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,31,49,1604984971.049000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,31,166,1604984971.166000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,31,283,1604984971.283000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,31,399,1604984971.399000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,31,516,1604984971.516000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,31,638,1604984971.638000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,31,754,1604984971.754000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,31,872,1604984971.872000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,31,988,1604984971.988000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,32,113,1604984972.113000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,32,233,1604984972.233000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,32,353,1604984972.353000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,32,469,1604984972.469000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,32,583,1604984972.583000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,32,700,1604984972.700000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,32,817,1604984972.817000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,32,939,1604984972.939000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,33,59,1604984973.059000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,33,171,1604984973.171000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,33,289,1604984973.289000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,33,401,1604984973.401000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,33,517,1604984973.517000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,33,635,1604984973.635000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,33,758,1604984973.758000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,33,870,1604984973.870000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,33,984,1604984973.984000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,34,98,1604984974.098000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,34,215,1604984974.215000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,34,331,1604984974.331000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,34,444,1604984974.444000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,34,562,1604984974.562000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,34,681,1604984974.681000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,34,796,1604984974.796000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,34,913,1604984974.913000,0,0,0,0,0,0,0,26,26,
2020,11,10,15,9,35,27,1604984975.027000,0,0,0,0,0,0,0,26,26,
