pkt arrive time in UTC,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR2,I_FDR3,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1619327039.24129,1.00023,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,5,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327039.35384,1.00047,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,6,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327040.08879,1.00062,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,4,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327040.16481,1.00045,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,5,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327040.24192,1.00063,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,6,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327040.35501,1.00117,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,7,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327041.08898,1.00019,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,5,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327041.16490,1.00009,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,6,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327041.24230,1.00038,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,7,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327041.35679,1.00178,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,8,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327042.08972,1.00074,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,6,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327042.16619,1.00129,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,7,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327042.24305,1.00075,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,8,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327042.35821,1.00142,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,9,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327043.09019,1.00047,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,7,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327043.16729,1.00110,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,8,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327043.24352,1.00047,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,9,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327043.35860,1.00039,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,10,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327044.09054,1.00035,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,8,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327044.16824,1.00095,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,9,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327044.24435,1.00083,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,10,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327044.35922,1.00062,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,11,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327045.09086,1.00032,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,9,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327045.16896,1.00072,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,10,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327045.24501,1.00066,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,11,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327045.36021,1.00099,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,12,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327046.09126,1.00040,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,10,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327046.16931,1.00035,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,11,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327046.24576,1.00075,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,12,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327046.36152,1.00131,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,13,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327047.09194,1.00068,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,11,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327047.17053,1.00122,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,12,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327047.24591,1.00015,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,13,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327047.36273,1.00121,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,14,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327048.09234,1.00040,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,12,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327048.17086,1.00033,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,13,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327048.24605,1.00014,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,14,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327048.36358,1.00085,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,15,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327049.09316,1.00082,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,13,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327049.17131,1.00045,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,14,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327049.24652,1.00047,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,15,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327049.36476,1.00118,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,16,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327050.09414,1.00098,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,14,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327050.17224,1.00093,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,15,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327050.24730,1.00078,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,16,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327050.36592,1.00116,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,17,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327051.09432,1.00018,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,15,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327051.17262,1.00038,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,16,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327051.24786,1.00056,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,17,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327051.36675,1.00083,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,18,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327052.09864,1.00432,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,16,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327052.17289,1.00027,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,17,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327052.24820,1.00034,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,18,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327052.36732,1.00057,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,19,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327053.09923,1.00059,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,17,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327053.17317,1.00028,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,18,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327053.24893,1.00073,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,19,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327053.36761,1.00029,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,20,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327054.10026,1.00103,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,18,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327054.17510,1.00193,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,19,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327054.24954,1.00061,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,20,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327054.36860,1.00099,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,21,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327055.10055,1.00029,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,19,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327055.17578,1.00068,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,20,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327055.25000,1.00046,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,21,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327055.36987,1.00127,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,22,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327056.10096,1.00041,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,20,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327056.17723,1.00145,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,21,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327056.25028,1.00028,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,22,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327056.37029,1.00042,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,23,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327057.10136,1.00040,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,21,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327057.17758,1.00035,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,22,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327057.25077,1.00049,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,23,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327057.37073,1.00044,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,24,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327058.10218,1.00082,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,22,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327058.17838,1.00080,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,23,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327058.25128,1.00051,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,24,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327058.37114,1.00041,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,25,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327059.10249,1.00031,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,23,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327059.17870,1.00032,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,24,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327059.25217,1.00089,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,25,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327059.37188,1.00074,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,26,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327060.10287,1.00038,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,24,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327060.17917,1.00047,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,25,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327060.25349,1.00132,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,26,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327060.37230,1.00042,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,27,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327061.10397,1.00110,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,25,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327061.17956,1.00039,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,26,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327061.25442,1.00093,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,27,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327061.37333,1.00103,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,28,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327062.10453,1.00056,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,26,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327062.18003,1.00047,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,27,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327062.25495,1.00053,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,28,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327062.37396,1.00063,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,29,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327063.10555,1.00102,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,27,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327063.18012,1.00009,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,28,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327063.25573,1.00078,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,29,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327063.37442,1.00046,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,30,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327064.10613,1.00058,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,28,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327064.18114,1.00102,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,29,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327064.25648,1.00075,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,30,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327064.37487,1.00045,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,31,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327065.10683,1.00070,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,29,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327065.18187,1.00073,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,30,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327065.25905,1.00257,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,31,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327065.37509,1.00022,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,32,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327066.10722,1.00039,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,30,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327066.18242,1.00055,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,31,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327066.25937,1.00032,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,32,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327066.37568,1.00059,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,33,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327067.10844,1.00122,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,31,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327067.18378,1.00136,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,32,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327067.26016,1.00079,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,33,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327067.37625,1.00057,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,34,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327068.10867,1.00023,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,32,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327068.18503,1.00125,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,33,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327068.26083,1.00067,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,34,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327068.37801,1.00176,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,35,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327069.10931,1.00064,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,33,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327069.18519,1.00016,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,34,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327069.26127,1.00044,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,35,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327069.37903,1.00102,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,36,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327070.10998,1.00067,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,34,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327070.18555,1.00036,11,255,3,152,1131,2000,PIOC,131,1619327034,0,1,1,35,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327070.26170,1.00043,23,255,1,147,1111,2000,PIOC,111,1619327033,0,1,1,36,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327070.37972,1.00069,99,255,4,142,1231,2000,BFP,231,1619327032,0,1,1,37,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
1619327071.11077,1.00079,32,255,2,147,1121,2000,PIOC,121,1619327035,0,1,1,35,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,26,26,1,1,1,1
