pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1604984338.03770,0,1.00000,32,255,2,147,1121,2000,PIOC,121,1604984337,0,1,1,0,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984338.12644,0,1.00000,23,255,1,147,1111,2000,PIOC,111,1604984337,0,1,1,0,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984338.96677,0,1.00000,99,255,4,142,1231,2000,BFP,231,1604984337,0,1,1,0,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984339.03809,0,1.00039,32,255,2,147,1121,2000,PIOC,121,1604984337,0,1,1,1,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984339.12650,0,1.00006,23,255,1,147,1111,2000,PIOC,111,1604984337,0,1,1,1,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984339.86088,0,1.00000,11,255,3,152,1131,2000,PIOC,131,1604984338,0,1,1,0,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984339.96726,0,1.00049,99,255,4,142,1231,2000,BFP,231,1604984337,0,1,1,1,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984340.03863,0,1.00054,32,255,2,147,1121,2000,PIOC,121,1604984337,0,1,1,2,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984340.12735,0,1.00085,23,255,1,147,1111,2000,PIOC,111,1604984337,0,1,1,2,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984340.86144,0,1.00056,11,255,3,152,1131,2000,PIOC,131,1604984338,0,1,1,1,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984340.96744,0,1.00018,99,255,4,142,1231,2000,BFP,231,1604984337,0,1,1,2,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984341.03930,0,1.00067,32,255,2,147,1121,2000,PIOC,121,1604984337,0,1,1,3,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604984341.12837,0,1.00102,23,255,1,147,1111,2000,PIOC,111,1604984337,0,1,1,3,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
