pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1609740785.14884,0,1.00000,99,255,4,142,1231,2000,BFP,231,1609740784,0,1,1,0,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740785.56288,0,1.00000,32,255,2,147,1121,2000,PIOC,121,1609740785,0,1,1,0,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740786.14926,0,1.00042,99,255,4,142,1231,2000,BFP,231,1609740784,0,1,1,1,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740786.56385,0,1.00097,32,255,2,147,1121,2000,PIOC,121,1609740785,0,1,1,1,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740787.14952,0,1.00026,99,255,4,142,1231,2000,BFP,231,1609740784,0,1,1,2,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740787.56483,0,1.00098,32,255,2,147,1121,2000,PIOC,121,1609740785,0,1,1,2,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740787.77769,0,1.00000,23,255,1,147,1111,2000,PIOC,111,1609740787,0,1,1,0,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740787.89480,0,1.00000,11,255,3,152,1131,2000,PIOC,131,1609740787,0,1,1,0,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740788.15058,0,1.00106,99,255,4,142,1231,2000,BFP,231,1609740784,0,1,1,3,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740788.56600,0,1.00117,32,255,2,147,1121,2000,PIOC,121,1609740785,0,1,1,3,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740788.77889,0,1.00120,23,255,1,147,1111,2000,PIOC,111,1609740787,0,1,1,1,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740788.89506,0,1.00026,11,255,3,152,1131,2000,PIOC,131,1609740787,0,1,1,1,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740789.15091,0,1.00033,99,255,4,142,1231,2000,BFP,231,1609740784,0,1,1,4,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740789.56629,0,1.00029,32,255,2,147,1121,2000,PIOC,121,1609740785,0,1,1,4,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740789.77955,0,1.00066,23,255,1,147,1111,2000,PIOC,111,1609740787,0,1,1,2,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740789.89540,0,1.00034,11,255,3,152,1131,2000,PIOC,131,1609740787,0,1,1,2,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740790.15165,0,1.00074,99,255,4,142,1231,2000,BFP,231,1609740784,0,1,1,5,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740790.56656,0,1.00027,32,255,2,147,1121,2000,PIOC,121,1609740785,0,1,1,5,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740790.78049,0,1.00094,23,255,1,147,1111,2000,PIOC,111,1609740787,0,1,1,3,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740790.89554,0,1.00014,11,255,3,152,1131,2000,PIOC,131,1609740787,0,1,1,3,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740791.15248,0,1.00083,99,255,4,142,1231,2000,BFP,231,1609740784,0,1,1,6,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740791.56684,0,1.00028,32,255,2,147,1121,2000,PIOC,121,1609740785,0,1,1,6,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740791.78126,0,1.00077,23,255,1,147,1111,2000,PIOC,111,1609740787,0,1,1,4,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740791.89665,0,1.00111,11,255,3,152,1131,2000,PIOC,131,1609740787,0,1,1,4,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740792.15297,0,1.00049,99,255,4,142,1231,2000,BFP,231,1609740784,0,1,1,7,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740792.56736,0,1.00052,32,255,2,147,1121,2000,PIOC,121,1609740785,0,1,1,7,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740792.78173,0,1.00047,23,255,1,147,1111,2000,PIOC,111,1609740787,0,1,1,5,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740792.89739,0,1.00074,11,255,3,152,1131,2000,PIOC,131,1609740787,0,1,1,5,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740793.15418,0,1.00121,99,255,4,142,1231,2000,BFP,231,1609740784,0,1,1,8,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740793.56835,0,1.00099,32,255,2,147,1121,2000,PIOC,121,1609740785,0,1,1,8,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1609740793.78218,0,1.00045,23,255,1,147,1111,2000,PIOC,111,1609740787,0,1,1,6,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
