year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2021,1,4,17,19,36,861,1609744776.861000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,36,984,1609744776.984000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,37,96,1609744777.096000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,37,207,1609744777.207000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,37,319,1609744777.319000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,37,431,1609744777.431000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,37,542,1609744777.542000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,37,653,1609744777.653000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,37,766,1609744777.766000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,37,879,1609744777.879000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,37,992,1609744777.992000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,38,103,1609744778.103000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,38,216,1609744778.216000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,38,329,1609744778.329000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,38,448,1609744778.448000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,38,560,1609744778.560000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,38,673,1609744778.673000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,38,792,1609744778.792000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,38,909,1609744778.909000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,39,19,1609744779.019000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,39,136,1609744779.136000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,39,252,1609744779.252000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,39,363,1609744779.363000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,39,475,1609744779.475000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,39,588,1609744779.588000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,39,704,1609744779.704000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,39,815,1609744779.815000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,39,928,1609744779.928000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,40,42,1609744780.042000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,40,153,1609744780.153000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,40,264,1609744780.264000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,40,380,1609744780.380000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,40,497,1609744780.497000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,40,613,1609744780.613000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,40,726,1609744780.726000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,40,844,1609744780.844000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,40,957,1609744780.957000,0,0,0,0,0,1,1,1,1,
2021,1,4,17,19,41,70,1609744781.070000,0,0,0,0,0,1,1,1,1,
